t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
542.002,1787162896.610,-62,-94,544,100,80,1
543.005,1787162897.612,-61,-94,544,100,80,1
544.002,1787162898.609,-61,-94,544,100,80,1
545.005,1787162899.612,-61,-94,544,100,80,1
546.005,1787162900.612,-61,-94,544,100,80,1
547.005,1787162901.613,-62,-94,544,100,80,1
548.005,1787162902.613,-61,-94,544,100,80,1
549.002,1787162903.610,-61,-94,544,100,80,1
550.003,1787162904.609,-62,-94,576,100,80,1
551.005,1787162905.612,-61,-94,576,100,80,1
552.005,1787162906.612,-61,-94,576,100,80,1
553.003,1787162907.610,-61,-94,576,100,80,1
554.003,1787162908.610,-62,-94,576,100,80,1
555.002,1787162909.609,-61,-94,576,100,80,1
556.005,1787162910.612,-61,-94,576,100,80,1
557.005,1787162911.613,-62,-94,576,100,80,1
558.003,1787162912.610,-62,-94,576,100,80,1
559.002,1787162913.610,-61,-94,576,100,80,1
560.002,1787162914.610,-62,-94,648,100,80,1
561.002,1787162915.610,-61,-94,648,100,80,1
562.005,1787162916.612,-61,-94,648,100,80,1
563.002,1787162917.611,-61,-94,648,100,80,1
564.000,1787162918.608,-62,-94,648,100,80,1
565.004,1787162919.612,-62,-94,576,100,80,1
566.001,1787162920.609,-62,-94,576,100,80,1
567.002,1787162921.610,-61,-94,576,100,80,1
568.005,1787162922.612,-61,-94,576,100,80,1
569.005,1787162923.613,-62,-94,576,100,80,1
570.005,1787162924.619,-62,-94,576,100,80,1
571.005,1787162925.612,-62,-94,576,100,80,1
572.003,1787162926.610,-62,-94,576,100,80,1
573.002,1787162927.610,-61,-94,576,100,80,1
574.000,1787162928.608,-61,-94,576,100,80,1
575.001,1787162929.608,-61,-94,544,100,80,1
576.002,1787162930.610,-61,-94,544,100,80,1
577.002,1787162931.609,-61,-94,544,100,80,1
578.004,1787162932.611,-61,-94,544,100,80,1
579.001,1787162933.610,-61,-94,544,100,80,1
580.002,1787162934.610,-61,-94,544,100,80,1
581.002,1787162935.610,-62,-94,544,100,80,1
582.000,1787162936.608,-62,-94,544,100,80,1
583.005,1787162937.613,-62,-94,544,100,80,1
584.001,1787162938.613,-61,-94,544,100,80,1
585.004,1787162939.614,-61,-94,576,100,80,1
586.001,1787162940.609,-62,-94,576,100,80,1
587.005,1787162941.612,-61,-94,576,100,80,1
588.002,1787162942.612,-62,-94,576,100,80,1
589.005,1787162943.613,-62,-94,576,100,80,1
590.002,1787162944.615,-62,-94,648,100,80,1
591.003,1787162945.617,-62,-94,648,100,80,1
592.002,1787162946.612,-62,-94,648,100,80,1
593.004,1787162947.613,-62,-94,648,100,80,1
594.003,1787162948.611,-61,-94,648,100,80,1
595.002,1787162949.609,-61,-94,612,100,80,1
596.003,1787162950.609,-61,-94,612,100,80,1
597.005,1787162951.612,-62,-94,612,100,80,1
598.005,1787162952.613,-61,-94,612,100,80,1
599.002,1787162953.609,-61,-94,612,100,80,1
